cliente_id,idade,renda_familiar,regiao,escolaridade,tem_negocio_proprio,score_credito,data_cadastro,usa_orientacao_financeira,perfil
6839,37,2155.48,Zona Norte,Superior,False,505,2024-05-15,True,C2
6840,35,2309.12,Zona Oeste,Superior,True,529,2024-09-05,True,C2
6841,54,1122.85,Zona Norte,Médio,True,424,2024-10-02,True,C2
6842,53,2387.39,Zona Leste,Fundamental,False,650,2024-03-15,True,C2
6843,33,3630.3,Zona Norte,Fundamental,False,511,2024-11-13,True,B2
6844,35,2039.32,Zona Norte,Fundamental,False,495,2024-08-07,True,C2
6845,34,3463.63,Zona Norte,Médio,True,472,2024-03-08,True,B2
6846,52,1424.97,Zona Oeste,Superior,True,570,2024-07-27,False,C2
6847,40,4409.46,Zona Norte,Médio,True,508,2024-07-29,True,B2
6848,33,1948.35,Zona Norte,Fundamental,False,544,2024-09-01,True,C2
6849,52,1694.14,Zona Leste,Fundamental,False,393,2024-02-10,False,C3
6850,30,2054.9,Zona Leste,Médio,True,382,2024-07-02,False,C3
6851,42,1924.0,Zona Leste,Médio,False,463,2024-03-18,True,C2
6852,37,2015.82,Baixada,Médio,True,570,2024-05-26,True,C2
6853,25,1573.56,Zona Norte,Fundamental,False,391,2024-12-05,True,C3
6854,42,2162.8,Zona Sul,Fundamental,False,540,2024-11-28,True,C2
6855,34,2714.91,Zona Norte,Fundamental,True,532,2024-12-17,True,B2
6856,25,1115.37,Zona Sul,Médio,True,603,2024-03-08,True,C2
6857,42,4667.37,Zona Leste,Médio,False,459,2024-05-30,True,B2
6858,43,2914.39,Zona Oeste,Médio,False,582,2024-09-09,True,B2
6859,33,1954.36,Grande ABC,Técnico,True,523,2024-08-29,False,C2
6860,29,4603.97,Zona Leste,Superior,True,617,2024-02-20,False,B2
6861,50,1297.33,Zona Leste,Técnico,False,382,2024-08-09,False,C3
6862,32,1860.27,Zona Sul,Médio,True,625,2024-04-03,True,C2
6863,33,1582.32,Zona Norte,Técnico,True,545,2024-08-31,False,C2
6864,28,3600.68,Zona Leste,Superior,False,593,2024-07-21,True,B2
6865,43,2647.98,Zona Oeste,Fundamental,False,627,2024-04-21,True,B2
6866,43,2952.38,Zona Oeste,Médio,True,501,2024-10-26,True,B2
6867,28,2606.04,Zona Sul,Médio,False,565,2024-05-03,True,B2
6868,37,2431.31,Grande ABC,Fundamental,True,404,2024-12-09,False,C2
6869,44,7075.84,Zona Sul,Médio,False,401,2024-08-11,True,A2
6870,52,1648.16,Zona Sul,Superior,True,515,2024-01-12,True,C2
6871,46,2883.17,Zona Sul,Médio,True,535,2024-07-11,True,B2
6872,38,1955.55,Zona Norte,Superior,False,579,2024-10-06,True,C2
6873,26,3387.51,Zona Oeste,Fundamental,True,547,2024-03-24,True,B2
6874,51,1394.97,Zona Leste,Médio,False,458,2024-01-26,False,C2
6875,39,2325.48,Grande ABC,Técnico,True,610,2024-08-13,False,C2
6876,37,3053.14,Zona Norte,Médio,True,536,2024-06-06,True,B2
6877,33,1747.52,Grande ABC,Superior,False,450,2024-01-04,True,C2
6878,39,2153.87,Grande ABC,Fundamental,False,521,2024-02-27,True,C2
6879,31,3122.33,Zona Oeste,Médio,False,586,2024-07-24,False,B2
6880,40,1430.81,Grande ABC,Superior,True,467,2024-01-17,False,C2
6881,51,3584.02,Zona Norte,Superior,True,536,2024-06-16,True,B2
6882,52,3744.3,Zona Leste,Técnico,True,519,2024-03-05,True,B2
6883,33,3367.84,Zona Norte,Técnico,False,446,2024-10-10,False,B2
6884,36,2945.59,Zona Oeste,Médio,True,577,2024-02-01,False,B2
6885,47,4166.42,Zona Leste,Fundamental,True,651,2024-11-30,False,B1
6886,32,2791.39,Baixada,Médio,True,478,2024-02-28,True,B2
6887,49,2541.74,Zona Norte,Técnico,True,545,2024-07-02,True,B2
6888,36,3344.23,Grande ABC,Técnico,False,385,2024-06-19,True,B3
6889,47,3959.55,Baixada,Fundamental,True,569,2024-09-24,True,B2
6890,46,2662.96,Zona Norte,Médio,False,503,2024-01-24,True,B2
6891,29,2872.08,Zona Norte,Fundamental,True,561,2024-12-25,True,B2
6892,39,2962.56,Zona Oeste,Superior,False,578,2024-02-16,True,B2
6893,41,4133.36,Zona Leste,Médio,False,499,2024-05-06,False,B2
6894,41,2806.16,Zona Leste,Superior,False,581,2024-05-22,False,B2
6895,33,2174.84,Zona Leste,Fundamental,False,444,2024-11-17,False,C2
6896,51,1780.83,Zona Sul,Médio,False,501,2024-03-19,False,C2
6897,44,5555.51,Zona Sul,Superior,True,588,2024-11-14,True,A2
6898,28,1771.49,Zona Leste,Médio,False,531,2024-03-20,True,C2
6899,29,2094.07,Zona Norte,Fundamental,True,548,2024-08-29,False,C2
6900,29,6463.54,Zona Oeste,Técnico,False,566,2024-02-17,False,A2
6901,50,2202.38,Grande ABC,Médio,True,568,2024-11-19,True,C2
6902,48,3814.75,Zona Norte,Técnico,True,554,2024-01-07,True,B2
6903,38,2275.51,Zona Norte,Fundamental,True,390,2024-03-14,False,C3
6904,35,2444.43,Zona Sul,Superior,False,387,2024-03-21,False,C3
6905,34,2720.7,Zona Leste,Médio,False,406,2024-03-25,False,B2
6906,31,1535.26,Zona Sul,Médio,False,597,2024-05-13,True,C2
6907,37,5292.34,Zona Norte,Técnico,True,617,2024-05-03,True,A2
6908,37,4165.83,Zona Sul,Superior,False,677,2024-01-25,True,B1
6909,33,2164.69,Grande ABC,Superior,True,530,2024-10-09,True,C2
6910,29,4522.48,Zona Norte,Médio,False,489,2024-03-25,False,B2
6911,53,2989.55,Zona Oeste,Médio,False,595,2024-11-11,False,B2
6912,35,1888.8,Zona Sul,Médio,True,516,2024-06-11,False,C2
6913,39,2503.15,Zona Leste,Médio,False,488,2024-10-11,True,B2
6914,44,2331.85,Zona Leste,Médio,True,322,2024-11-16,True,C3
6915,53,2736.81,Zona Leste,Médio,True,480,2024-07-16,True,B2
6916,53,2211.61,Grande ABC,Técnico,True,534,2024-10-10,True,C2
6917,37,2922.11,Zona Oeste,Técnico,False,606,2024-12-14,False,B2
6918,34,3338.61,Zona Leste,Médio,True,481,2024-11-09,False,B2
6919,54,2967.22,Zona Norte,Técnico,False,549,2024-03-31,True,B2
6920,41,1737.19,Zona Sul,Fundamental,False,445,2024-08-31,False,C2
6921,28,1846.61,Zona Oeste,Médio,False,456,2024-08-07,True,C2
6922,28,3430.58,Zona Oeste,Médio,False,528,2024-04-20,False,B2
6923,36,2832.68,Zona Oeste,Superior,False,618,2024-10-13,True,B2
6924,47,3245.43,Zona Norte,Técnico,False,605,2024-09-05,False,B2
6925,36,2486.59,Zona Leste,Médio,False,484,2024-07-25,True,C2
6926,44,1933.12,Zona Leste,Médio,True,534,2024-02-23,False,C2
6927,32,1906.92,Zona Norte,Superior,False,550,2024-11-08,True,C2
6928,50,1657.1,Zona Oeste,Médio,True,499,2024-02-27,False,C2
6929,27,2953.95,Zona Leste,Médio,False,463,2024-06-26,True,B2
6930,42,1149.06,Zona Leste,Superior,False,642,2024-01-02,False,C2
6931,36,2250.3,Zona Norte,Fundamental,True,460,2024-10-11,False,C2
6932,53,1505.31,Zona Oeste,Fundamental,True,616,2024-09-12,True,C2
6933,35,1913.53,Zona Norte,Fundamental,False,507,2024-06-05,True,C2
6934,47,3576.41,Zona Leste,Fundamental,False,476,2024-05-26,False,B2
6935,41,2558.05,Zona Sul,Médio,True,567,2024-05-18,False,B2
6936,39,807.27,Zona Sul,Médio,True,373,2024-04-04,False,C3
6937,38,1088.87,Grande ABC,Fundamental,True,570,2024-02-17,True,C2
6938,45,1767.18,Zona Sul,Técnico,False,553,2024-09-18,True,C2
6939,32,2285.45,Zona Oeste,Médio,False,426,2024-04-02,False,C2
6940,42,2088.52,Zona Sul,Fundamental,True,481,2024-05-30,True,C2
6941,43,2579.19,Zona Oeste,Médio,False,580,2024-10-15,True,B2
6942,25,4291.33,Zona Sul,Superior,False,442,2024-01-28,True,B2
6943,27,1176.72,Zona Sul,Médio,True,497,2024-11-28,False,C2
6944,26,1823.04,Zona Norte,Superior,False,425,2024-01-12,True,C2
6945,28,2227.69,Zona Oeste,Médio,True,487,2024-11-05,False,C2
6946,43,3430.8,Zona Leste,Superior,False,572,2024-01-27,False,B2
6947,44,3053.28,Zona Leste,Médio,True,443,2024-09-18,False,B2
6948,47,3450.18,Zona Oeste,Superior,True,474,2024-09-21,True,B2
6949,44,5307.46,Baixada,Fundamental,True,536,2024-02-06,True,A2
6950,25,4104.0,Zona Norte,Médio,True,553,2024-06-09,True,B2
6951,40,1968.86,Zona Oeste,Médio,True,616,2024-12-28,True,C2
6952,44,2539.3,Zona Leste,Técnico,True,615,2024-02-24,False,B2
6953,39,1286.59,Zona Norte,Fundamental,True,461,2024-04-12,False,C2
6954,29,1099.76,Zona Leste,Fundamental,True,460,2024-02-25,False,C2
6955,26,3926.16,Zona Oeste,Superior,True,505,2024-01-16,False,B2
6956,38,2892.85,Zona Norte,Superior,False,612,2024-01-10,False,B2
6957,36,2702.46,Zona Leste,Técnico,False,575,2024-10-26,False,B2
6958,40,2397.86,Zona Sul,Médio,True,397,2024-10-12,True,C3
6959,50,3011.02,Zona Sul,Médio,False,535,2024-07-01,False,B2
6960,42,2855.87,Zona Oeste,Fundamental,False,300,2024-05-07,True,B3
6961,28,922.57,Zona Leste,Médio,True,544,2024-01-26,True,C2
6962,48,2145.71,Grande ABC,Fundamental,False,562,2024-03-28,False,C2
6963,29,1448.54,Zona Norte,Médio,False,576,2024-02-01,True,C2
6964,30,1299.77,Zona Oeste,Fundamental,True,442,2024-02-17,True,C2
6965,34,1879.91,Zona Oeste,Médio,True,555,2024-05-13,False,C2
6966,27,5992.17,Zona Oeste,Técnico,True,455,2024-08-14,True,A2
6967,28,7212.05,Zona Oeste,Superior,True,575,2024-06-04,False,A2
6968,44,1480.41,Zona Oeste,Técnico,True,527,2024-05-25,True,C2
6969,32,4956.21,Zona Oeste,Técnico,True,439,2024-01-09,False,B2
6970,38,912.91,Zona Sul,Médio,True,508,2024-07-05,True,C2
6971,39,2507.28,Zona Norte,Superior,True,520,2024-01-31,True,B2
6972,39,3484.17,Zona Sul,Fundamental,True,630,2024-10-12,True,B2
6973,43,4778.87,Zona Norte,Médio,False,505,2024-07-04,True,B2
6974,38,1242.23,Zona Oeste,Médio,False,650,2024-03-15,True,C2
6975,34,1375.59,Zona Leste,Médio,True,582,2024-09-18,False,C2
6976,26,7391.4,Baixada,Superior,True,544,2024-12-01,False,A2
6977,25,2591.1,Zona Leste,Superior,False,415,2024-07-14,True,B2
6978,27,3401.44,Zona Oeste,Superior,True,530,2024-04-19,True,B2
6979,43,5554.01,Zona Norte,Médio,False,619,2024-03-01,True,A2
6980,32,1763.74,Zona Leste,Médio,True,593,2024-02-28,True,C2
6981,44,4229.1,Grande ABC,Médio,True,530,2024-07-04,True,B2
6982,50,2498.08,Zona Leste,Médio,False,587,2024-02-24,True,C2
6983,36,2398.69,Grande ABC,Fundamental,True,465,2024-02-02,True,C2
6984,45,3622.66,Zona Leste,Técnico,False,396,2024-09-17,True,B3
6985,37,3556.75,Zona Leste,Técnico,False,559,2024-08-10,True,B2
6986,32,1411.39,Grande ABC,Médio,True,584,2024-12-24,False,C2
6987,38,1437.46,Zona Leste,Superior,False,575,2024-02-27,False,C2
6988,35,2370.63,Baixada,Médio,False,667,2024-12-25,True,C1
6989,27,3401.64,Zona Oeste,Superior,False,577,2024-04-09,False,B2
6990,29,4436.23,Zona Leste,Fundamental,True,442,2024-12-06,True,B2
6991,35,3006.57,Baixada,Médio,False,585,2024-07-01,False,B2
6992,41,1535.49,Zona Leste,Fundamental,False,517,2024-07-05,True,C2
6993,34,2384.73,Zona Norte,Médio,False,390,2024-12-09,False,C3
6994,30,1954.88,Zona Norte,Técnico,True,412,2024-03-13,True,C2
6995,34,1309.9,Zona Leste,Médio,False,524,2024-01-29,True,C2
6996,39,1936.79,Zona Oeste,Médio,False,473,2024-10-02,False,C2
6997,47,1173.17,Zona Sul,Médio,True,689,2024-10-15,False,C1
6998,35,854.05,Zona Norte,Fundamental,False,427,2024-03-19,True,C2
6999,34,2291.3,Zona Sul,Superior,False,469,2024-12-10,False,C2
7000,37,3828.51,Zona Leste,Médio,False,417,2024-01-16,True,B2
7001,48,2082.51,Grande ABC,Médio,True,431,2024-08-06,True,C2
7002,27,2325.04,Zona Sul,Fundamental,False,381,2024-01-12,True,C3
7003,32,2820.56,Baixada,Técnico,True,621,2024-09-16,True,B2
7004,31,1437.6,Zona Norte,Médio,True,400,2024-01-20,False,C3
7005,44,5429.27,Zona Norte,Médio,True,467,2024-03-26,True,A2
7006,46,1742.86,Zona Leste,Superior,False,631,2024-03-23,False,C2
7007,31,3057.1,Zona Leste,Superior,True,468,2024-06-08,True,B2
7008,47,3902.43,Zona Leste,Superior,False,579,2024-10-31,True,B2
7009,37,1516.41,Zona Leste,Médio,True,459,2024-07-20,False,C2
7010,36,3435.25,Zona Norte,Técnico,True,458,2024-01-20,False,B2
7011,34,4184.62,Zona Sul,Médio,True,483,2024-11-20,True,B2
7012,44,1409.35,Zona Sul,Fundamental,False,508,2024-04-01,False,C2
7013,35,1607.19,Zona Sul,Médio,False,456,2024-08-20,False,C2
7014,31,1740.66,Zona Sul,Médio,True,442,2024-03-12,True,C2
7015,26,963.26,Grande ABC,Médio,True,522,2024-11-06,False,C2
7016,33,3662.82,Zona Sul,Médio,False,484,2024-07-09,True,B2
7017,44,1982.52,Zona Sul,Fundamental,True,642,2024-12-15,True,C2
7018,44,1277.14,Baixada,Médio,False,518,2024-04-26,True,C2
7019,36,3177.59,Zona Leste,Fundamental,False,698,2024-07-05,True,B1
7020,32,4476.19,Baixada,Técnico,True,549,2024-11-12,True,B2
7021,45,1244.81,Grande ABC,Médio,True,383,2024-10-10,True,C3
7022,50,800.0,Zona Leste,Fundamental,False,642,2024-11-19,True,C2
7023,35,1995.15,Zona Oeste,Superior,True,574,2024-02-25,True,C2
7024,47,2062.56,Baixada,Fundamental,False,482,2024-07-09,True,C2
7025,26,2857.33,Baixada,Fundamental,True,519,2024-08-16,False,B2
7026,52,975.92,Zona Sul,Fundamental,True,508,2024-11-12,False,C2
7027,40,3350.89,Zona Oeste,Médio,False,657,2024-10-12,False,B1
7028,36,1129.84,Zona Leste,Superior,False,740,2024-10-16,False,C1
7029,32,6811.19,Zona Sul,Fundamental,True,521,2024-12-03,True,A2
7030,29,2219.58,Zona Norte,Médio,False,639,2024-03-02,False,C2
7031,45,2360.22,Grande ABC,Fundamental,False,516,2024-05-03,False,C2
7032,38,3601.4,Zona Norte,Médio,True,471,2024-01-26,True,B2
7033,48,3344.15,Zona Oeste,Superior,True,577,2024-04-05,True,B2
7034,34,5222.39,Zona Sul,Técnico,False,661,2024-01-20,True,A1
7035,41,3243.07,Zona Sul,Superior,True,314,2024-10-31,True,B3
7036,41,3857.48,Zona Sul,Médio,False,440,2024-10-01,True,B2
7037,44,1272.35,Zona Oeste,Superior,False,443,2024-08-25,False,C2
7038,32,883.29,Zona Norte,Fundamental,False,498,2024-06-21,True,C2
7039,27,1866.82,Zona Leste,Fundamental,False,417,2024-08-06,False,C2
7040,50,1546.58,Zona Oeste,Superior,True,672,2024-08-03,True,C1
7041,40,800.0,Zona Norte,Médio,True,413,2024-01-11,False,C2
7042,45,2030.21,Zona Norte,Médio,False,487,2024-03-26,False,C2
7043,35,3359.49,Zona Sul,Fundamental,False,303,2024-06-28,True,B3
7044,26,2874.81,Zona Norte,Fundamental,False,503,2024-10-12,True,B2
7045,47,4349.15,Zona Sul,Superior,False,652,2024-03-18,False,B1
7046,42,1850.96,Zona Leste,Médio,False,579,2024-11-17,True,C2
7047,53,4932.71,Zona Oeste,Médio,False,537,2024-02-13,False,B2
7048,42,2131.22,Zona Sul,Superior,False,664,2024-12-17,True,C1
7049,36,2672.95,Zona Oeste,Fundamental,True,472,2024-03-10,True,B2
7050,32,806.97,Grande ABC,Médio,False,557,2024-09-24,True,C2
7051,32,1816.67,Zona Norte,Técnico,False,573,2024-06-24,True,C2
7052,36,2697.27,Zona Leste,Fundamental,True,611,2024-10-07,True,B2
7053,39,2295.3,Zona Leste,Médio,False,389,2024-02-06,True,C3
7054,28,2715.03,Zona Norte,Superior,False,510,2024-02-07,False,B2
7055,46,2435.61,Zona Oeste,Médio,True,491,2024-11-23,True,C2
7056,43,1976.05,Zona Norte,Médio,False,482,2024-11-19,True,C2
7057,25,1029.74,Zona Leste,Fundamental,False,509,2024-06-20,True,C2
7058,47,1378.17,Zona Oeste,Médio,True,663,2024-09-16,True,C1
7059,32,1300.99,Grande ABC,Médio,False,506,2024-06-24,True,C2
7060,37,1844.82,Zona Leste,Fundamental,False,601,2024-12-21,False,C2
7061,30,1095.43,Baixada,Médio,False,529,2024-07-31,False,C2
7062,43,2239.99,Grande ABC,Fundamental,True,524,2024-04-22,True,C2
7063,46,2949.3,Zona Leste,Superior,True,428,2024-03-14,True,B2
7064,52,8000.0,Zona Oeste,Superior,False,477,2024-09-30,True,A2
7065,42,5989.48,Zona Norte,Superior,False,599,2024-09-13,True,A2
7066,40,1861.37,Zona Norte,Médio,False,633,2024-12-07,True,C2
7067,45,4682.42,Grande ABC,Médio,False,594,2024-05-12,False,B2
7068,53,2073.92,Zona Oeste,Médio,False,408,2024-12-13,False,C2
7069,44,2735.92,Grande ABC,Médio,True,369,2024-05-10,True,B3
7070,51,2789.11,Zona Sul,Técnico,True,410,2024-04-30,True,B2
7071,41,3972.04,Zona Sul,Médio,True,322,2024-07-26,True,B3
7072,44,1757.38,Zona Sul,Superior,False,515,2024-09-11,False,C2
7073,25,4592.52,Zona Leste,Técnico,True,523,2024-01-06,True,B2
7074,38,2029.62,Zona Sul,Técnico,True,605,2024-02-03,True,C2
7075,53,4879.6,Zona Leste,Médio,True,378,2024-02-17,False,B3
7076,28,1832.64,Zona Sul,Médio,True,638,2024-01-22,True,C2
7077,29,1728.22,Zona Oeste,Médio,True,564,2024-06-10,True,C2
7078,41,2195.09,Zona Oeste,Médio,True,477,2024-10-10,False,C2
7079,31,2772.74,Zona Leste,Fundamental,True,540,2024-07-13,False,B2
7080,28,3060.56,Zona Norte,Fundamental,True,397,2024-08-24,True,B3
7081,32,919.03,Zona Leste,Técnico,True,450,2024-04-30,False,C2
7082,43,2250.74,Baixada,Fundamental,False,593,2024-03-01,False,C2
7083,50,1910.51,Zona Leste,Médio,True,497,2024-08-20,True,C2
7084,40,5102.93,Zona Norte,Superior,False,582,2024-06-12,True,A2
7085,42,1109.49,Zona Norte,Médio,True,581,2024-01-08,True,C2
7086,37,2634.05,Zona Norte,Fundamental,True,530,2024-06-20,False,B2
7087,50,3357.3,Zona Norte,Fundamental,True,348,2024-08-07,True,B3
7088,46,1214.58,Zona Oeste,Superior,False,450,2024-03-18,True,C2
7089,25,2305.62,Grande ABC,Médio,True,475,2024-05-19,False,C2
7090,41,1548.79,Zona Leste,Fundamental,True,453,2024-01-08,False,C2
7091,34,2496.39,Zona Oeste,Médio,True,647,2024-04-23,False,C2
7092,41,4026.13,Grande ABC,Fundamental,True,571,2024-10-03,False,B2
7093,33,3892.29,Zona Norte,Fundamental,True,419,2024-04-05,True,B2
7094,42,2317.27,Zona Norte,Médio,False,499,2024-07-20,False,C2
7095,26,2099.93,Zona Oeste,Médio,True,642,2024-05-29,False,C2
7096,34,2324.67,Zona Sul,Fundamental,False,616,2024-12-21,True,C2
7097,39,2573.72,Zona Sul,Médio,False,503,2024-10-17,True,B2
7098,51,4365.53,Zona Oeste,Técnico,False,543,2024-03-04,False,B2
7099,25,3448.11,Zona Sul,Fundamental,False,544,2024-08-05,True,B2
7100,40,3098.57,Zona Sul,Fundamental,False,300,2024-07-27,True,B3
7101,42,1897.12,Baixada,Médio,True,468,2024-07-28,False,C2
7102,42,2112.68,Zona Leste,Médio,False,469,2024-03-25,True,C2
7103,36,1964.91,Baixada,Médio,False,466,2024-10-08,True,C2
7104,41,2704.4,Zona Sul,Fundamental,True,636,2024-12-03,True,B2
7105,31,1107.3,Baixada,Técnico,False,537,2024-02-04,True,C2
7106,42,4217.19,Zona Oeste,Fundamental,False,583,2024-10-02,True,B2
7107,44,1305.52,Zona Leste,Fundamental,False,555,2024-08-18,True,C2
7108,48,2726.14,Zona Norte,Médio,True,492,2024-08-26,False,B2
7109,38,1222.73,Zona Oeste,Fundamental,True,550,2024-09-15,True,C2
7110,48,2494.48,Zona Leste,Médio,False,750,2024-03-17,True,C1
7111,33,4369.56,Zona Sul,Fundamental,True,607,2024-08-05,False,B2
7112,43,2443.09,Zona Sul,Fundamental,False,481,2024-10-02,True,C2
7113,38,4318.73,Grande ABC,Superior,True,663,2024-10-01,True,B1
7114,32,2292.25,Zona Oeste,Médio,True,573,2024-08-12,True,C2
7115,27,2380.18,Zona Leste,Superior,False,522,2024-04-06,True,C2
7116,41,1797.0,Zona Sul,Superior,False,416,2024-10-01,False,C2
7117,39,1966.36,Zona Sul,Superior,True,573,2024-08-02,True,C2
7118,26,5693.96,Grande ABC,Técnico,False,518,2024-06-03,True,A2
7119,27,2174.7,Zona Leste,Médio,True,515,2024-12-14,True,C2
7120,35,932.14,Baixada,Médio,False,509,2024-11-11,True,C2
7121,38,1895.64,Zona Leste,Médio,False,580,2024-07-02,True,C2
7122,35,1455.01,Zona Leste,Fundamental,False,495,2024-03-13,False,C2
7123,47,1557.44,Zona Oeste,Médio,False,608,2024-09-18,True,C2
7124,48,1577.49,Zona Sul,Médio,False,512,2024-07-21,True,C2
7125,43,8000.0,Zona Leste,Médio,False,613,2024-06-23,False,A2
7126,44,3099.96,Grande ABC,Médio,True,508,2024-03-21,True,B2
7127,46,3242.92,Zona Oeste,Médio,False,530,2024-06-22,False,B2
7128,43,1934.42,Zona Norte,Técnico,False,340,2024-05-15,True,C3
7129,34,3886.42,Zona Oeste,Superior,False,574,2024-09-16,True,B2
7130,41,1563.9,Zona Sul,Fundamental,False,750,2024-09-06,True,C1
7131,44,3155.97,Zona Sul,Médio,False,411,2024-12-15,False,B2
7132,40,2273.31,Zona Oeste,Fundamental,False,463,2024-01-31,False,C2
7133,31,1809.59,Grande ABC,Médio,False,417,2024-02-16,False,C2
7134,33,957.85,Zona Oeste,Técnico,True,553,2024-04-11,True,C2
7135,41,1969.24,Zona Norte,Médio,False,502,2024-02-04,True,C2
7136,39,6048.41,Zona Oeste,Fundamental,False,630,2024-06-24,True,A2
7137,43,1637.35,Baixada,Médio,False,518,2024-07-05,True,C2
7138,41,1963.3,Zona Leste,Fundamental,False,457,2024-11-23,True,C2
7139,27,2283.28,Zona Oeste,Fundamental,False,586,2024-12-31,True,C2
7140,34,1978.64,Zona Norte,Médio,False,576,2024-01-02,False,C2
7141,47,2147.95,Zona Oeste,Médio,False,639,2024-01-27,False,C2
7142,28,2798.58,Zona Sul,Técnico,False,617,2024-11-02,False,B2
7143,42,2407.58,Zona Norte,Superior,True,587,2024-11-04,False,C2
7144,26,2044.83,Zona Leste,Superior,True,469,2024-08-15,True,C2
7145,32,1993.9,Baixada,Médio,True,549,2024-10-14,True,C2
7146,47,2211.43,Zona Oeste,Superior,False,553,2024-01-20,True,C2
7147,36,1695.31,Zona Oeste,Médio,True,521,2024-04-08,True,C2
7148,45,5639.36,Zona Sul,Médio,False,540,2024-05-01,True,A2
7149,42,2090.31,Zona Sul,Médio,False,537,2024-11-02,True,C2
7150,31,1247.57,Zona Oeste,Médio,True,465,2024-12-02,True,C2
7151,54,2136.82,Zona Leste,Fundamental,True,595,2024-06-29,True,C2
7152,33,1791.46,Zona Norte,Fundamental,False,483,2024-03-16,True,C2
7153,46,2724.56,Zona Leste,Técnico,True,617,2024-05-06,False,B2
7154,52,6745.53,Zona Sul,Médio,False,748,2024-03-27,True,A1
7155,43,2537.36,Zona Leste,Fundamental,False,507,2024-05-17,True,B2
7156,48,2070.43,Zona Norte,Superior,False,492,2024-12-21,False,C2
7157,33,2903.62,Zona Sul,Médio,False,494,2024-03-04,True,B2
7158,30,2906.49,Zona Sul,Fundamental,False,526,2024-07-07,True,B2
7159,35,2341.1,Zona Norte,Médio,False,587,2024-09-18,True,C2
7160,42,1330.38,Zona Leste,Fundamental,True,483,2024-08-09,True,C2
7161,37,1364.47,Zona Sul,Superior,False,590,2024-09-30,False,C2
7162,46,2349.46,Grande ABC,Fundamental,True,602,2024-11-20,False,C2
7163,37,1447.84,Zona Oeste,Fundamental,False,569,2024-07-10,True,C2
7164,36,2067.86,Baixada,Médio,True,439,2024-06-19,False,C2
7165,50,3806.84,Baixada,Fundamental,True,588,2024-03-02,True,B2
7166,32,2624.91,Zona Leste,Fundamental,False,553,2024-08-15,False,B2
7167,27,2403.59,Zona Norte,Técnico,False,398,2024-06-30,True,C3
7168,33,3044.38,Zona Sul,Fundamental,False,532,2024-06-25,True,B2
7169,40,1753.41,Baixada,Médio,True,397,2024-01-17,True,C3
7170,29,1104.74,Baixada,Médio,False,597,2024-12-27,True,C2
7171,39,1368.48,Zona Norte,Médio,False,485,2024-06-19,False,C2
7172,36,5882.95,Zona Sul,Médio,False,555,2024-03-01,True,A2
7173,50,1559.63,Zona Norte,Fundamental,False,466,2024-03-27,False,C2
7174,42,1924.35,Grande ABC,Técnico,False,453,2024-09-12,True,C2
7175,41,2002.48,Zona Norte,Médio,False,617,2024-11-23,True,C2
7176,27,1426.67,Zona Leste,Técnico,False,544,2024-03-03,True,C2
7177,38,800.0,Zona Norte,Médio,False,494,2024-10-11,True,C2
7178,43,1181.18,Zona Leste,Fundamental,False,544,2024-10-03,True,C2
7179,39,1465.31,Zona Oeste,Fundamental,False,715,2024-12-24,True,C1
7180,44,2193.42,Zona Sul,Superior,False,510,2024-12-08,False,C2
7181,25,1749.71,Zona Oeste,Técnico,False,564,2024-08-26,True,C2
7182,43,4143.24,Zona Sul,Fundamental,False,512,2024-06-12,False,B2
7183,44,1412.53,Zona Oeste,Médio,False,479,2024-12-20,False,C2
7184,54,3038.33,Baixada,Fundamental,True,473,2024-01-19,False,B2
7185,42,3864.19,Zona Norte,Fundamental,True,651,2024-06-28,False,B1
7186,37,1757.89,Zona Leste,Fundamental,False,454,2024-09-03,False,C2
7187,32,2449.13,Zona Norte,Técnico,False,364,2024-05-02,True,C3
7188,52,2657.58,Zona Leste,Médio,False,589,2024-03-10,False,B2
7189,40,4730.81,Zona Leste,Médio,False,377,2024-10-02,False,B3
7190,25,3000.48,Zona Norte,Fundamental,False,540,2024-10-09,False,B2
7191,26,1301.38,Grande ABC,Superior,True,507,2024-06-30,True,C2
7192,38,1305.65,Zona Oeste,Médio,True,460,2024-09-27,True,C2
7193,45,5126.3,Zona Oeste,Superior,True,563,2024-05-01,False,A2
7194,42,2838.49,Zona Oeste,Médio,False,554,2024-03-23,True,B2
7195,51,8000.0,Grande ABC,Médio,True,507,2024-08-22,True,A2
7196,50,1024.03,Zona Norte,Médio,False,652,2024-04-04,False,C1
7197,28,4387.69,Zona Oeste,Médio,False,451,2024-04-26,True,B2
7198,48,1108.29,Zona Sul,Fundamental,True,689,2024-11-24,False,C1
7199,49,2554.05,Zona Leste,Fundamental,True,570,2024-09-21,False,B2
7200,43,2180.74,Zona Norte,Fundamental,False,454,2024-09-07,False,C2
7201,51,3158.84,Zona Leste,Médio,True,500,2024-11-15,True,B2
7202,45,2093.52,Zona Norte,Fundamental,True,396,2024-12-30,True,C3
7203,40,5494.23,Zona Oeste,Médio,True,483,2024-02-29,True,A2
7204,40,2222.45,Zona Leste,Fundamental,True,579,2024-09-26,True,C2
7205,40,2599.12,Zona Oeste,Médio,False,473,2024-02-06,True,B2
7206,35,1970.99,Baixada,Médio,True,450,2024-08-15,False,C2
7207,28,1673.26,Zona Norte,Médio,False,498,2024-02-15,True,C2
