cliente_id,idade,renda_familiar,regiao,escolaridade,tem_negocio_proprio,score_credito,data_cadastro,usa_orientacao_financeira
6087,46,1556.2,Grande ABC,Fundamental,True,424,2024-09-20,False
6088,37,2826.54,Zona Oeste,Fundamental,False,463,2024-04-16,True
6089,43,4267.88,Zona Leste,Fundamental,False,525,2024-08-15,False
6090,49,1263.28,Grande ABC,Fundamental,False,546,2024-02-19,True
6091,44,6095.59,Grande ABC,Médio,False,443,2024-05-06,True
6092,39,3017.21,Zona Oeste,Fundamental,True,540,2024-11-21,True
6093,40,4806.85,Zona Leste,Superior,False,557,2024-11-09,True
6094,43,3065.0,Zona Norte,Fundamental,False,654,2024-06-25,True
6095,36,800.0,Zona Norte,Técnico,False,553,2024-03-10,False
6096,44,2214.26,Grande ABC,Fundamental,False,392,2024-01-01,True
6097,36,3858.14,Zona Leste,Médio,False,386,2024-07-04,False
6098,44,4057.64,Zona Oeste,Fundamental,True,574,2024-02-01,True
6099,25,2614.07,Grande ABC,Fundamental,False,512,2024-01-12,True
6100,25,1880.33,Zona Oeste,Fundamental,False,623,2024-12-11,True
6101,44,2590.39,Zona Sul,Fundamental,True,402,2024-04-25,True
6102,37,2481.77,Zona Leste,Superior,False,450,2024-06-21,True
6103,43,4540.79,Zona Norte,Fundamental,False,419,2024-11-29,False
6104,53,2921.35,Zona Norte,Médio,True,598,2024-03-31,True
6105,42,8000.0,Zona Oeste,Superior,False,480,2024-07-19,True
6106,42,3307.31,Zona Leste,Médio,False,490,2024-03-12,False
6107,35,3727.27,Zona Sul,Fundamental,False,537,2024-03-17,True
6108,34,2545.58,Baixada,Médio,True,692,2024-09-09,True
6109,27,5340.05,Zona Oeste,Fundamental,False,556,2024-05-16,False
6110,29,1297.39,Zona Norte,Médio,True,574,2024-06-13,True
6111,40,2768.53,Zona Leste,Médio,False,511,2024-11-15,True
6112,37,2073.75,Zona Leste,Médio,False,593,2024-07-17,False
6113,28,2093.97,Zona Oeste,Médio,False,518,2024-11-02,False
6114,40,6539.04,Grande ABC,Médio,True,396,2024-01-20,True
6115,31,1119.93,Zona Norte,Médio,False,534,2024-11-27,True
6116,33,3207.82,Zona Leste,Médio,False,414,2024-02-12,False
6117,39,4492.59,Zona Oeste,Superior,False,589,2024-01-25,True
6118,41,2588.0,Zona Sul,Médio,False,583,2024-08-05,True
6119,36,1438.22,Zona Sul,Técnico,False,625,2024-06-15,False
6120,31,2761.67,Zona Norte,Fundamental,False,593,2024-05-09,False
6121,39,8000.0,Zona Leste,Fundamental,False,638,2024-07-24,True
6122,39,2049.07,Zona Sul,Fundamental,True,313,2024-07-11,True
6123,46,1507.01,Zona Norte,Médio,False,456,2024-08-06,False
6124,35,2267.96,Baixada,Fundamental,True,601,2024-11-10,True
6125,41,1872.13,Zona Sul,Médio,False,506,2024-04-05,True
6126,43,1328.95,Zona Oeste,Fundamental,True,461,2024-02-11,True
6127,40,2841.88,Baixada,Médio,True,476,2024-01-03,False
6128,42,1424.86,Zona Leste,Fundamental,True,530,2024-06-19,False
6129,27,1613.66,Zona Oeste,Técnico,False,547,2024-08-08,True
6130,44,3877.36,Zona Oeste,Médio,False,544,2024-12-12,False
6131,37,2084.98,Zona Sul,Fundamental,True,660,2024-10-09,True
6132,30,3214.95,Zona Leste,Superior,False,514,2024-02-29,True
6133,48,1203.77,Zona Oeste,Médio,False,566,2024-07-24,False
6134,34,2696.64,Zona Oeste,Médio,False,521,2024-03-20,True
6135,41,2597.53,Zona Norte,Fundamental,False,596,2024-06-26,False
6136,45,4338.13,Grande ABC,Fundamental,False,485,2024-11-23,True
6137,37,1278.04,Baixada,Médio,True,658,2024-09-23,True
6138,50,1919.93,Zona Leste,Fundamental,True,579,2024-10-27,True
6139,53,5085.03,Zona Oeste,Técnico,False,505,2024-05-27,True
6140,51,1289.14,Zona Sul,Médio,True,641,2024-11-24,True
6141,32,2054.47,Grande ABC,Médio,False,534,2024-03-07,True
6142,34,3385.02,Zona Oeste,Superior,True,650,2024-09-28,True
6143,43,2290.68,Zona Leste,Médio,False,682,2024-06-26,False
6144,37,2042.75,Baixada,Fundamental,True,628,2024-06-26,True
6145,46,4628.54,Zona Norte,Superior,False,459,2024-07-06,False
6146,42,2055.14,Zona Norte,Fundamental,False,446,2024-08-02,False
6147,44,2561.93,Zona Leste,Fundamental,True,519,2024-04-14,True
6148,38,3398.26,Zona Leste,Fundamental,True,401,2024-08-15,True
6149,52,2502.22,Zona Leste,Médio,True,726,2024-11-03,True
6150,35,1405.51,Zona Oeste,Superior,False,528,2024-12-18,True
6151,52,6684.6,Zona Norte,Superior,True,523,2024-06-14,True
6152,45,5145.86,Zona Norte,Técnico,False,550,2024-07-12,False
6153,34,1826.33,Zona Sul,Técnico,True,528,2024-02-08,True
6154,54,3128.36,Zona Sul,Médio,True,411,2024-12-18,True
6155,32,4740.39,Zona Oeste,Médio,False,516,2024-11-25,True
6156,38,2990.64,Zona Sul,Médio,False,653,2024-07-29,True
6157,39,3457.72,Zona Leste,Médio,False,448,2024-07-17,True
6158,41,1498.73,Grande ABC,Médio,True,564,2024-07-12,True
6159,26,1239.57,Zona Leste,Técnico,False,502,2024-11-25,True
6160,41,1916.78,Zona Norte,Médio,True,569,2024-01-27,True
6161,35,2788.52,Zona Oeste,Fundamental,False,477,2024-11-22,False
6162,48,7214.56,Baixada,Médio,True,568,2024-12-25,True
6163,50,2800.85,Grande ABC,Superior,False,561,2024-08-24,False
6164,50,1794.93,Zona Leste,Médio,True,395,2024-11-03,True
6165,53,4832.54,Zona Oeste,Médio,False,460,2024-04-19,True
6166,26,3030.18,Zona Leste,Técnico,False,388,2024-02-10,True
6167,53,1300.18,Zona Leste,Médio,True,659,2024-01-03,False
6168,42,2919.87,Zona Oeste,Médio,True,434,2024-10-09,False
6169,39,1444.58,Zona Norte,Médio,False,577,2024-09-16,True
6170,29,2087.7,Zona Leste,Médio,True,509,2024-07-16,False
6171,51,2777.29,Zona Leste,Técnico,False,410,2024-12-15,False
6172,41,1401.0,Zona Sul,Médio,False,685,2024-07-08,True
6173,42,5189.92,Zona Leste,Médio,False,614,2024-10-30,True
6174,48,1843.84,Zona Norte,Fundamental,False,626,2024-04-07,False
6175,45,2997.23,Zona Norte,Fundamental,False,404,2024-01-12,True
6176,28,2244.21,Zona Leste,Fundamental,True,553,2024-07-07,True
6177,28,2809.2,Zona Oeste,Técnico,False,510,2024-07-01,False
6178,37,1133.78,Zona Oeste,Técnico,True,389,2024-10-31,False
6179,40,2649.94,Zona Sul,Médio,False,483,2024-03-19,True
6180,28,2366.13,Zona Oeste,Fundamental,False,501,2024-01-28,False
6181,38,5360.36,Zona Leste,Técnico,True,530,2024-02-28,True
6182,38,3006.26,Zona Norte,Médio,False,641,2024-04-14,True
6183,33,1865.55,Zona Oeste,Fundamental,True,562,2024-11-28,True
6184,27,2244.62,Zona Leste,Fundamental,False,425,2024-04-29,True
6185,34,2799.83,Grande ABC,Fundamental,False,472,2024-03-13,True
6186,49,4143.83,Zona Norte,Superior,False,406,2024-01-15,False
6187,52,3313.78,Zona Leste,Superior,True,564,2024-03-28,True
6188,27,2291.97,Zona Sul,Técnico,False,408,2024-10-24,False
6189,29,2599.64,Zona Norte,Médio,False,652,2024-04-30,False
6190,28,1312.01,Zona Leste,Fundamental,False,509,2024-02-19,False
6191,46,1987.48,Zona Oeste,Médio,False,654,2024-10-02,False
6192,44,1870.08,Grande ABC,Fundamental,False,420,2024-04-22,True
6193,30,1257.84,Zona Leste,Fundamental,True,383,2024-12-15,True
6194,30,1971.57,Zona Oeste,Médio,True,640,2024-08-12,False
6195,29,2648.12,Zona Norte,Médio,True,442,2024-04-25,True
6196,36,2093.6,Zona Leste,Médio,False,611,2024-08-01,True
6197,31,3429.54,Zona Sul,Médio,False,405,2024-05-15,True
6198,37,3479.34,Zona Sul,Médio,False,421,2024-07-08,True
6199,25,1442.77,Zona Sul,Médio,False,374,2024-06-13,True
6200,51,1785.45,Zona Oeste,Fundamental,True,623,2024-04-23,True
6201,29,1416.95,Zona Leste,Fundamental,False,452,2024-06-09,False
6202,44,2057.17,Zona Norte,Técnico,False,395,2024-07-09,False
6203,36,1246.12,Zona Oeste,Técnico,False,447,2024-05-26,True
6204,47,1730.65,Zona Norte,Superior,False,524,2024-02-02,True
6205,52,1358.3,Zona Leste,Técnico,False,632,2024-03-04,False
6206,36,2720.89,Zona Leste,Fundamental,False,486,2024-07-01,True
6207,37,3157.81,Zona Leste,Fundamental,True,440,2024-06-21,False
6208,32,2795.48,Baixada,Fundamental,False,490,2024-04-29,True
6209,35,4451.2,Zona Sul,Fundamental,False,580,2024-01-22,True
6210,42,1419.48,Grande ABC,Médio,True,552,2024-04-03,True
6211,48,1747.98,Baixada,Técnico,True,616,2024-03-07,True
6212,46,1570.47,Zona Leste,Médio,False,300,2024-10-15,True
6213,39,1571.12,Zona Leste,Fundamental,True,485,2024-12-07,False
6214,38,2876.26,Zona Sul,Médio,False,405,2024-07-27,True
6215,35,2229.82,Zona Oeste,Médio,True,517,2024-06-21,True
6216,27,2970.43,Zona Sul,Médio,False,481,2024-12-11,True
6217,40,1456.08,Zona Norte,Fundamental,False,443,2024-06-24,True
6218,49,2168.4,Zona Oeste,Superior,False,610,2024-02-16,False
6219,37,2696.93,Zona Norte,Médio,False,565,2024-08-24,False
6220,33,2151.49,Zona Oeste,Técnico,False,418,2024-04-02,True
6221,37,2289.82,Zona Sul,Fundamental,False,381,2024-04-30,True
6222,33,912.42,Zona Leste,Fundamental,False,676,2024-05-09,True
6223,32,2396.0,Zona Leste,Fundamental,False,576,2024-02-14,True
6224,36,1798.71,Zona Sul,Médio,False,473,2024-08-12,False
6225,54,3503.93,Grande ABC,Médio,False,488,2024-09-07,False
6226,54,2467.98,Zona Sul,Superior,True,516,2024-02-22,False
6227,44,2259.46,Zona Sul,Fundamental,False,645,2024-06-29,True
6228,29,2479.63,Zona Sul,Fundamental,False,661,2024-03-24,True
6229,25,1167.23,Zona Oeste,Médio,True,471,2024-06-27,False
6230,54,1441.45,Zona Norte,Fundamental,True,519,2024-07-18,False
6231,39,2042.01,Zona Sul,Médio,False,614,2024-03-28,False
6232,34,2182.52,Grande ABC,Médio,False,569,2024-10-01,True
6233,52,1882.76,Zona Sul,Médio,False,412,2024-11-27,False
6234,43,2175.43,Zona Norte,Médio,True,529,2024-01-22,True
6235,32,1264.19,Zona Leste,Médio,False,526,2024-12-15,False
6236,37,897.67,Zona Oeste,Médio,False,369,2024-04-12,True
6237,39,1757.19,Zona Oeste,Médio,False,450,2024-02-06,True
6238,52,1382.67,Baixada,Superior,False,531,2024-11-01,False
6239,31,1978.89,Zona Sul,Médio,True,367,2024-04-19,False
6240,47,2532.04,Zona Sul,Superior,True,673,2024-01-03,True
6241,38,1011.07,Grande ABC,Superior,False,473,2024-09-29,True
6242,25,4885.57,Baixada,Fundamental,False,527,2024-08-05,True
6243,32,1743.51,Zona Sul,Médio,True,511,2024-07-05,True
6244,41,1927.92,Zona Oeste,Médio,True,628,2024-03-09,True
6245,49,2968.59,Grande ABC,Superior,False,465,2024-07-06,True
6246,38,4353.42,Zona Sul,Superior,False,471,2024-07-04,True
6247,53,2027.21,Zona Sul,Superior,False,459,2024-11-09,True
6248,34,1139.42,Zona Norte,Fundamental,False,388,2024-04-22,False
6249,40,1843.37,Zona Norte,Superior,False,518,2024-09-29,True
6250,47,5329.22,Zona Oeste,Médio,False,510,2024-09-16,True
6251,43,1106.22,Zona Norte,Fundamental,True,528,2024-01-01,True
6252,48,2780.33,Zona Leste,Técnico,True,520,2024-04-29,True
6253,51,4000.19,Zona Oeste,Médio,False,445,2024-03-16,True
6254,45,1698.97,Zona Sul,Fundamental,False,593,2024-11-01,True
6255,34,2419.33,Grande ABC,Fundamental,True,455,2024-09-04,True
6256,41,3030.3,Zona Leste,Médio,False,415,2024-11-29,True
6257,44,4913.08,Grande ABC,Médio,False,455,2024-03-13,True
6258,36,6610.78,Zona Leste,Médio,False,476,2024-03-06,True
6259,47,930.15,Grande ABC,Médio,True,552,2024-09-30,False
6260,33,3574.79,Zona Norte,Fundamental,False,488,2024-03-03,True
6261,37,3724.84,Zona Leste,Fundamental,True,488,2024-02-24,False
6262,37,2065.46,Grande ABC,Fundamental,False,536,2024-09-05,True
6263,33,2842.81,Zona Leste,Fundamental,False,498,2024-04-07,False
6264,30,5330.32,Zona Oeste,Médio,False,540,2024-08-18,True
6265,44,3235.51,Zona Oeste,Médio,True,602,2024-08-11,True
6266,30,3587.91,Zona Sul,Fundamental,True,675,2024-06-16,True
6267,30,2888.35,Zona Leste,Técnico,False,567,2024-07-30,False
6268,36,6110.39,Zona Leste,Fundamental,False,634,2024-12-18,True
6269,39,1678.4,Zona Sul,Técnico,True,513,2024-09-02,False
6270,40,1023.4,Grande ABC,Superior,False,598,2024-03-26,True
6271,50,2333.15,Zona Oeste,Médio,True,507,2024-10-13,False
6272,37,1808.91,Zona Leste,Médio,False,512,2024-12-16,True
6273,46,4645.41,Baixada,Médio,True,495,2024-02-08,False
6274,45,3463.37,Baixada,Fundamental,False,576,2024-01-26,True
6275,48,2088.07,Baixada,Médio,False,387,2024-11-23,True
6276,43,1169.34,Zona Oeste,Técnico,False,332,2024-02-23,False
6277,32,6874.07,Grande ABC,Médio,False,453,2024-06-24,False
6278,40,3002.66,Grande ABC,Fundamental,True,493,2024-03-22,True
6279,38,3236.69,Zona Leste,Técnico,False,384,2024-08-24,True
6280,48,1867.03,Zona Leste,Superior,False,488,2024-12-22,True
6281,41,3619.5,Zona Oeste,Fundamental,False,497,2024-03-11,True
6282,34,2533.63,Zona Norte,Médio,False,545,2024-09-15,True
6283,53,1556.58,Baixada,Médio,False,560,2024-09-03,True
6284,27,3599.95,Zona Leste,Médio,True,460,2024-12-14,True
6285,36,1163.81,Zona Leste,Médio,False,685,2024-10-26,False
6286,34,2683.74,Zona Leste,Médio,False,514,2024-10-12,True
6287,40,2296.42,Zona Norte,Médio,True,425,2024-06-04,True
6288,26,3553.93,Zona Oeste,Técnico,True,472,2024-05-10,True
6289,50,1925.32,Zona Leste,Médio,False,643,2024-03-03,True
6290,50,4619.63,Zona Leste,Médio,True,454,2024-05-05,True
6291,31,3977.1,Baixada,Técnico,False,521,2024-01-11,True
6292,35,5362.42,Zona Norte,Superior,True,409,2024-09-08,True
6293,49,3892.47,Zona Leste,Fundamental,True,545,2024-07-18,True
6294,31,4949.69,Zona Leste,Médio,True,614,2024-12-24,False
6295,48,3046.82,Zona Norte,Médio,False,400,2024-06-29,True
6296,37,3085.27,Zona Leste,Superior,True,524,2024-04-05,False
6297,31,5943.42,Zona Leste,Fundamental,False,590,2024-06-10,True
6298,28,3121.85,Zona Leste,Fundamental,True,536,2024-01-16,False
6299,25,2973.35,Zona Oeste,Médio,False,436,2024-06-12,True
6300,34,3206.04,Baixada,Médio,True,552,2024-02-05,True
6301,52,2077.68,Zona Sul,Médio,True,551,2024-04-22,True
6302,40,1667.82,Zona Sul,Técnico,True,485,2024-10-25,False
6303,30,3234.97,Zona Sul,Superior,False,615,2024-06-22,True
6304,41,2080.82,Baixada,Médio,True,431,2024-12-28,False
6305,49,2902.31,Zona Sul,Médio,False,380,2024-07-01,True
6306,25,4422.68,Zona Sul,Médio,False,439,2024-05-29,True
6307,42,1435.18,Zona Leste,Fundamental,False,481,2024-02-25,False
6308,29,1368.38,Zona Sul,Técnico,False,458,2024-10-07,True
6309,48,3583.11,Zona Leste,Médio,False,428,2024-09-30,True
6310,38,1410.25,Zona Sul,Fundamental,False,300,2024-04-17,True
6311,30,2254.36,Grande ABC,Médio,True,498,2024-04-11,True
6312,50,1200.03,Zona Norte,Técnico,False,480,2024-10-28,True
6313,32,1950.53,Baixada,Fundamental,True,469,2024-10-25,False
6314,54,2315.43,Zona Sul,Técnico,True,649,2024-05-26,False
6315,52,2538.69,Grande ABC,Técnico,True,406,2024-03-28,True
6316,38,3681.21,Zona Norte,Fundamental,False,566,2024-06-17,False
6317,25,3107.49,Zona Leste,Técnico,False,447,2024-10-01,True
6318,52,3686.04,Zona Oeste,Fundamental,False,519,2024-11-29,True
6319,25,2197.78,Zona Norte,Médio,True,425,2024-09-22,True
6320,38,1181.06,Zona Leste,Técnico,True,450,2024-12-07,False
6321,45,2742.81,Zona Norte,Médio,True,489,2024-02-27,False
6322,32,1003.49,Grande ABC,Fundamental,True,436,2024-12-07,True
6323,47,1550.3,Zona Leste,Médio,False,501,2024-06-11,False
6324,43,1888.4,Baixada,Médio,False,534,2024-10-14,True
6325,38,5514.6,Zona Sul,Fundamental,True,556,2024-11-23,False
6326,44,3247.12,Zona Leste,Fundamental,True,610,2024-07-10,True
6327,34,3135.91,Zona Norte,Médio,True,603,2024-06-10,False
6328,28,3506.09,Zona Leste,Fundamental,True,377,2024-04-21,False
6329,36,1045.77,Zona Leste,Médio,False,465,2024-11-22,True
6330,37,1647.35,Zona Oeste,Médio,True,501,2024-10-13,False
6331,35,2262.88,Zona Norte,Superior,True,555,2024-07-10,True
6332,30,2146.09,Zona Oeste,Fundamental,False,422,2024-11-13,True
6333,43,1570.29,Zona Oeste,Fundamental,False,544,2024-08-08,True
6334,32,2323.69,Zona Leste,Superior,False,575,2024-07-13,True
6335,49,5266.62,Zona Sul,Médio,False,409,2024-01-11,False
6336,43,1807.63,Zona Sul,Fundamental,False,573,2024-05-09,True
6337,37,2331.35,Grande ABC,Fundamental,False,652,2024-12-17,False
6338,28,3184.11,Zona Leste,Fundamental,False,560,2024-07-13,True
6339,41,3611.54,Zona Leste,Fundamental,True,480,2024-10-21,True
6340,43,2882.94,Zona Norte,Técnico,False,576,2024-07-31,True
6341,42,2847.95,Zona Oeste,Médio,True,667,2024-07-08,True
6342,42,1675.77,Zona Sul,Técnico,False,537,2024-09-21,True
6343,27,2395.73,Zona Norte,Médio,False,522,2024-10-23,True
6344,36,1241.13,Zona Leste,Médio,False,603,2024-02-19,True
6345,36,2362.61,Zona Leste,Fundamental,False,490,2024-11-24,False
6346,25,863.97,Zona Norte,Médio,False,511,2024-04-15,True
6347,41,1483.42,Zona Leste,Superior,True,519,2024-01-13,True
6348,46,918.19,Zona Norte,Superior,False,564,2024-10-19,True
6349,41,3218.51,Zona Sul,Superior,True,515,2024-12-04,True
6350,33,4603.21,Zona Norte,Fundamental,False,506,2024-01-25,False
6351,40,4382.29,Grande ABC,Fundamental,True,472,2024-09-05,False
6352,29,2428.73,Zona Sul,Médio,False,474,2024-10-27,False
6353,44,3525.05,Zona Oeste,Técnico,False,476,2024-08-13,True
6354,47,3997.28,Zona Oeste,Fundamental,True,557,2024-06-03,True
6355,25,2589.89,Zona Leste,Médio,False,497,2024-11-30,True
6356,43,2448.04,Zona Norte,Fundamental,False,482,2024-05-30,False
6357,28,5442.56,Zona Oeste,Fundamental,False,405,2024-01-27,True
6358,36,3850.35,Zona Sul,Superior,False,469,2024-10-06,True
6359,32,2833.82,Zona Sul,Médio,False,439,2024-05-30,True
6360,30,2535.45,Zona Sul,Técnico,False,567,2024-02-07,False
6361,53,2239.77,Zona Oeste,Médio,True,351,2024-04-10,True
6362,53,2340.29,Zona Oeste,Médio,False,492,2024-06-11,True
6363,44,2317.46,Zona Oeste,Fundamental,False,431,2024-12-03,False
6364,47,2982.7,Zona Sul,Superior,True,526,2024-08-22,True
6365,28,3648.04,Zona Leste,Superior,True,440,2024-03-07,True
6366,34,1573.45,Zona Norte,Médio,False,459,2024-07-22,False
6367,47,1676.04,Zona Sul,Médio,False,646,2024-03-09,False
6368,44,4157.03,Zona Oeste,Médio,False,545,2024-10-14,True
6369,40,1648.58,Zona Oeste,Médio,False,620,2024-10-09,True
6370,30,2249.21,Zona Leste,Médio,False,592,2024-08-29,False
6371,42,4736.41,Grande ABC,Médio,False,441,2024-03-28,True
6372,41,5021.39,Baixada,Médio,True,420,2024-10-05,True
6373,39,1781.53,Zona Oeste,Médio,False,535,2024-03-10,True
6374,44,1954.19,Zona Norte,Médio,False,548,2024-03-18,True
6375,53,1797.03,Zona Norte,Técnico,False,569,2024-12-11,False
6376,43,1409.51,Zona Sul,Fundamental,False,561,2024-04-10,False
6377,43,1812.89,Zona Norte,Fundamental,True,430,2024-09-15,False
6378,25,2705.38,Zona Leste,Fundamental,False,499,2024-09-18,False
6379,44,1475.71,Baixada,Médio,True,626,2024-08-10,True
6380,47,927.89,Zona Oeste,Médio,False,500,2024-04-02,True
6381,30,2075.42,Baixada,Médio,False,636,2024-02-14,True
6382,39,2749.77,Zona Norte,Médio,True,516,2024-12-02,True
6383,49,8000.0,Zona Sul,Fundamental,True,651,2024-04-21,True
6384,35,1978.42,Baixada,Superior,False,625,2024-11-10,True
6385,39,1983.17,Zona Norte,Fundamental,False,554,2024-01-19,True
6386,36,3644.47,Zona Sul,Fundamental,False,402,2024-06-21,False
6387,48,1216.63,Grande ABC,Médio,True,534,2024-12-15,False
6388,35,2308.19,Zona Norte,Médio,False,402,2024-02-17,True
6389,27,3043.58,Zona Sul,Fundamental,True,536,2024-06-10,False
6390,31,2420.32,Baixada,Médio,False,571,2024-11-18,True
6391,36,6078.19,Zona Oeste,Médio,False,586,2024-12-05,True
6392,25,2682.87,Zona Norte,Fundamental,False,498,2024-07-12,True
6393,54,4499.91,Zona Norte,Médio,True,513,2024-04-09,True
6394,53,1572.87,Zona Norte,Técnico,False,469,2024-09-19,True
6395,25,1422.34,Zona Oeste,Médio,True,561,2024-04-07,True
6396,52,3407.48,Zona Sul,Médio,False,603,2024-12-19,False
6397,43,3391.61,Zona Leste,Médio,False,513,2024-12-17,True
6398,43,2019.52,Zona Sul,Fundamental,False,599,2024-02-16,False
6399,30,3028.49,Zona Sul,Médio,False,524,2024-06-07,False
6400,54,3579.04,Zona Leste,Médio,False,634,2024-03-03,False
6401,31,2655.13,Zona Sul,Técnico,True,499,2024-09-22,True
6402,26,2369.06,Zona Leste,Fundamental,False,515,2024-04-13,True
6403,50,2156.96,Zona Leste,Fundamental,True,562,2024-05-07,True
6404,38,1195.52,Zona Sul,Médio,True,529,2024-02-20,False
6405,31,4329.55,Zona Norte,Médio,True,545,2024-12-25,False
6406,25,2210.97,Zona Leste,Médio,False,554,2024-06-05,True
6407,40,2174.33,Zona Norte,Médio,False,557,2024-09-27,False
6408,38,1791.77,Grande ABC,Médio,False,485,2024-01-24,True
6409,46,8000.0,Zona Norte,Fundamental,False,584,2024-10-25,False
6410,49,1458.07,Grande ABC,Médio,False,441,2024-09-29,False
6411,33,2261.29,Zona Leste,Médio,False,574,2024-01-21,True
6412,42,2870.25,Zona Leste,Fundamental,True,564,2024-09-17,True
6413,25,2278.22,Grande ABC,Médio,False,555,2024-10-18,True
6414,40,3296.26,Zona Oeste,Superior,True,464,2024-01-25,True
6415,42,2808.97,Zona Leste,Fundamental,False,539,2024-09-29,False
6416,37,1793.14,Zona Oeste,Médio,True,575,2024-06-03,False
6417,42,1871.94,Zona Norte,Fundamental,False,623,2024-08-05,False
6418,26,2039.72,Zona Norte,Fundamental,True,425,2024-02-15,False
6419,41,1634.02,Zona Leste,Médio,True,523,2024-10-02,False
6420,25,4024.41,Zona Oeste,Médio,False,493,2024-12-10,True
6421,52,2594.63,Zona Leste,Superior,False,466,2024-07-04,False
6422,30,2161.56,Zona Norte,Médio,True,550,2024-03-06,True
6423,50,1496.68,Zona Sul,Fundamental,False,494,2024-07-29,True
6424,46,7545.86,Grande ABC,Superior,False,689,2024-05-10,False
6425,37,1729.06,Zona Sul,Fundamental,True,467,2024-07-02,True
6426,47,1496.89,Grande ABC,Fundamental,False,416,2024-12-17,True
6427,33,1470.39,Zona Sul,Médio,False,716,2024-03-01,True
6428,41,1290.37,Zona Oeste,Técnico,False,602,2024-03-23,False
6429,45,3704.47,Zona Norte,Médio,False,478,2024-01-15,False
6430,35,3749.9,Zona Oeste,Fundamental,True,511,2024-01-18,True
6431,50,4329.5,Grande ABC,Médio,False,575,2024-09-09,True
6432,26,3681.62,Zona Leste,Fundamental,False,300,2024-01-07,False
6433,38,3021.29,Grande ABC,Médio,True,491,2024-06-09,True
6434,25,2509.3,Zona Norte,Médio,True,597,2024-05-18,True
6435,33,4029.47,Zona Sul,Médio,False,566,2024-10-15,True
6436,31,3867.99,Zona Leste,Fundamental,False,579,2024-07-29,True
6437,27,1882.05,Zona Oeste,Fundamental,True,516,2024-11-29,False
6438,35,2157.28,Baixada,Médio,False,555,2024-01-23,True
6439,38,1985.52,Grande ABC,Fundamental,True,470,2024-07-01,True
6440,29,1933.21,Zona Norte,Médio,True,529,2024-04-16,True
6441,26,1159.06,Zona Norte,Médio,False,300,2024-01-30,False
6442,53,2643.23,Zona Sul,Superior,False,442,2024-08-15,True
6443,43,3648.58,Zona Leste,Superior,False,523,2024-09-18,True
6444,49,1333.42,Zona Oeste,Fundamental,False,671,2024-10-25,True
6445,44,939.94,Baixada,Médio,False,528,2024-04-11,True
6446,42,3350.45,Zona Leste,Médio,False,655,2024-11-09,True
6447,52,4103.87,Zona Oeste,Médio,True,516,2024-12-07,True
6448,30,1757.43,Baixada,Fundamental,False,467,2024-12-08,True
6449,44,3099.05,Zona Norte,Fundamental,False,564,2024-05-30,False
6450,49,1141.41,Zona Sul,Médio,False,383,2024-06-06,True
6451,32,1399.59,Zona Leste,Médio,False,438,2024-06-16,True
6452,39,2053.27,Zona Leste,Médio,False,495,2024-12-03,False
6453,27,2020.84,Zona Leste,Médio,True,412,2024-11-27,False
6454,53,1292.95,Zona Sul,Médio,False,496,2024-10-21,False
6455,37,2639.33,Zona Leste,Médio,True,515,2024-12-08,True
6456,54,2752.24,Zona Oeste,Médio,False,502,2024-04-29,True
6457,45,1798.97,Zona Norte,Fundamental,True,663,2024-07-07,True
6458,26,2372.62,Zona Sul,Superior,True,710,2024-04-26,False
6459,50,1310.61,Zona Norte,Técnico,False,533,2024-12-04,True
6460,40,2603.88,Zona Leste,Fundamental,True,427,2024-03-15,True
6461,49,2367.77,Zona Norte,Superior,False,570,2024-04-06,False
6462,30,861.06,Zona Oeste,Médio,True,590,2024-02-11,True
6463,27,2033.79,Zona Oeste,Fundamental,False,493,2024-11-29,True
6464,49,3130.67,Baixada,Superior,True,623,2024-12-20,False
6465,37,6203.91,Zona Norte,Médio,True,470,2024-05-15,True
6466,42,2754.88,Zona Norte,Médio,False,586,2024-06-21,True
6467,28,2520.19,Zona Leste,Técnico,True,440,2024-11-07,True
6468,37,3251.59,Zona Oeste,Fundamental,False,315,2024-08-11,True
6469,43,2175.77,Zona Oeste,Técnico,True,611,2024-05-27,False
6470,32,3743.57,Zona Oeste,Fundamental,True,420,2024-03-21,True
6471,35,2062.56,Zona Sul,Médio,False,498,2024-12-18,True
6472,50,1458.98,Zona Norte,Médio,False,563,2024-10-14,True
6473,38,2497.41,Zona Oeste,Médio,True,573,2024-05-01,True
6474,36,7484.85,Zona Norte,Médio,False,541,2024-05-25,False
6475,40,2167.52,Zona Norte,Fundamental,False,568,2024-01-21,True
6476,39,2414.49,Zona Oeste,Técnico,True,662,2024-04-01,False
6477,45,5477.88,Zona Norte,Médio,True,384,2024-06-29,True
6478,37,5974.38,Baixada,Técnico,False,642,2024-01-05,False
6479,44,8000.0,Zona Norte,Fundamental,False,536,2024-12-11,False
6480,42,1509.61,Zona Oeste,Médio,False,484,2024-12-09,True
6481,25,6603.68,Grande ABC,Fundamental,False,549,2024-05-31,False
6482,39,1676.39,Zona Leste,Superior,False,514,2024-03-24,False
6483,42,1341.08,Zona Leste,Fundamental,False,493,2024-08-26,False
6484,36,2379.89,Zona Leste,Médio,True,574,2024-03-02,True
6485,26,1213.31,Zona Sul,Médio,False,535,2024-08-22,False
6486,34,1331.08,Zona Norte,Técnico,False,473,2024-11-14,False
